date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:39:33	85566/85566	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:41:28%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Cohorte_generacional%20.php	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Cohorte_generacional%20.html	(from http://meeyer.veracruz.tecnm.mx/)
23:39:44	90952/90952	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:41:39%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Tutorias.php	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Tutorias.html	(from http://meeyer.veracruz.tecnm.mx/)
23:39:45	100699/100699	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:41:38%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Docentes.php	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Docentes.html	(from http://meeyer.veracruz.tecnm.mx/)
23:39:46	88574/88574	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:41:41%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Prod_Academica.php	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Prod_Academica.html	(from http://meeyer.veracruz.tecnm.mx/)
23:39:47	3571/3571	---M-Z	200	added ('OK')	text/css	etag:%225eb03d72-df3%22	https://cdnjs.cloudflare.com/ajax/libs/baguettebox.js/1.8.1/baguetteBox.min.css	C:/Users/carli/Desktop/Energias/cdnjs.cloudflare.com/ajax/libs/baguettebox.js/1.8.1/baguetteBox.min.css	(from http://meeyer.veracruz.tecnm.mx/)
23:39:47	1066/1066	---M--	200	added ('OK')	text/css	etag:%2242a-5cd4fbcf94709%22	http://meeyer.veracruz.tecnm.mx/css/covid-19.css	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/css/covid-19.css	(from http://meeyer.veracruz.tecnm.mx/)
23:39:49	74866/74866	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20May%202022%2004:41:53%20GMT	http://meeyer.veracruz.tecnm.mx/MEEyER_Contacto.php	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/MEEyER_Contacto.html	(from http://meeyer.veracruz.tecnm.mx/)
23:39:56	467072/467072	---M--	200	added ('OK')	application/pdf	etag:%2272080-5cd4fc7ada476%22	http://meeyer.veracruz.tecnm.mx/pdf/Calendario_Academico_Ciclo_Escolar_2021-2022.pdf	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/pdf/Calendario_Academico_Ciclo_Escolar_2021-2022.pdf	(from http://meeyer.veracruz.tecnm.mx/)
23:39:59	65219/65219	---M--	200	added ('OK')	image/jpeg	etag:%22fec3-5cfe3f7e6bb32%22	http://meeyer.veracruz.tecnm.mx/images/includes/TecNMVer.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/includes/TecNMVer.jpg	(from http://meeyer.veracruz.tecnm.mx/)
23:40:00	8722/8722	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03d72-2212%22	https://cdnjs.cloudflare.com/ajax/libs/baguettebox.js/1.8.1/baguetteBox.min.js	C:/Users/carli/Desktop/Energias/cdnjs.cloudflare.com/ajax/libs/baguettebox.js/1.8.1/baguetteBox.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:40:01	1077/1077	---M--	200	added ('OK')	image/png	etag:%22435-5cd4fbf9a862d%22	http://meeyer.veracruz.tecnm.mx/images/redes_sociales/facebook.png	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/redes_sociales/facebook.png	(from http://meeyer.veracruz.tecnm.mx/)
23:40:01	1180/1180	---M--	200	added ('OK')	image/png	etag:%2249c-5cd4fbf9a6ebd%22	http://meeyer.veracruz.tecnm.mx/images/redes_sociales/twitter.png	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/redes_sociales/twitter.png	(from http://meeyer.veracruz.tecnm.mx/)
23:40:02	1279/1279	---M--	200	added ('OK')	image/png	etag:%224ff-5cd4fbfa34473%22	http://meeyer.veracruz.tecnm.mx/images/redes_sociales/youtube.png	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/redes_sociales/youtube.png	(from http://meeyer.veracruz.tecnm.mx/)
23:40:06	78743/78743	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213397-kBFpUnUH/55mLPZNjjYfNZMIlw0%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.bundle.min.js	C:/Users/carli/Desktop/Energias/cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.bundle.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:40:07	1238/1238	---M--	200	added ('OK')	application/javascript	etag:%224d6-5cd4fbcebd5a4%22	http://meeyer.veracruz.tecnm.mx/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:40:21	86914/86914	---M--	200	added ('OK')	application/javascript	etag:%2215382-5cd4fbbd19019%22	http://meeyer.veracruz.tecnm.mx/assets/files/main/js/jquery-3.3.1.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/js/jquery-3.3.1.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:40:29	251048/251048	---M--	200	added ('OK')	image/jpeg	etag:%223d4a8-5cfe3f7b406c2%22	http://meeyer.veracruz.tecnm.mx/images/includes/Profes.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/includes/Profes.jpg	(from http://meeyer.veracruz.tecnm.mx/)
23:40:29	50570/50570	---M--	200	added ('OK')	application/javascript	etag:%22c58a-5cd4fbba5ec40%22	http://meeyer.veracruz.tecnm.mx/assets/files/main/js/bootstrap.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/js/bootstrap.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:40:33	234318/234318	---M--	200	added ('OK')	image/png	etag:%223934e-5cfe3f90b93c3%22	http://meeyer.veracruz.tecnm.mx/images/includes/convocatorias/actual/carrusel_convocatorias_meeyer_2022-1.png	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/images/includes/convocatorias/actual/carrusel_convocatorias_meeyer_2022-1.png	(from http://meeyer.veracruz.tecnm.mx/)
23:40:33	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:42:41%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/js/loader.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/js/loader.62.delayed	(from http://meeyer.veracruz.tecnm.mx/)
23:40:35	32052/32052	---M--	200	added ('OK')	application/javascript	etag:%227d34-5cd4fbba5f028%22	http://meeyer.veracruz.tecnm.mx/assets/files/main/js/bootstrap-image-gallery.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/js/bootstrap-image-gallery.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:40:40	42682/42682	---M--	200	added ('OK')	application/javascript	etag:%22a6ba-5cd4fbbdbfc10%22	http://meeyer.veracruz.tecnm.mx/assets/files/main/js/owl.carousel.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/js/owl.carousel.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:40:43	9220/9220	---M--	200	added ('OK')	application/javascript	etag:%222404-5cd4fbbb5ab7e%22	http://meeyer.veracruz.tecnm.mx/assets/files/main/js/featherlight.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/js/featherlight.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:40:49	89148/89148	---M--	200	added ('OK')	application/javascript	etag:%2215c3c-5cd4fbbd19019%22	http://meeyer.veracruz.tecnm.mx/assets/files/main/js/index.onload.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/js/index.onload.js	(from http://meeyer.veracruz.tecnm.mx/)
23:40:58	95931/95931	---M--	200	added ('OK')	application/javascript	etag:%22176bb-5cd4fbc150596%22	http://meeyer.veracruz.tecnm.mx/assets/web/assets/jquery/jquery.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/web/assets/jquery/jquery.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:06	93104/93104	---M--	200	added ('OK')	application/javascript	etag:%2216bb0-5cd4fc3f607c8%22	http://meeyer.veracruz.tecnm.mx/js/reordenamiento/jquery.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/js/reordenamiento/jquery.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:15	55775/55775	---M--	200	added ('OK')	application/javascript	etag:%22d9df-5cd4fba6be9bb%22	http://meeyer.veracruz.tecnm.mx/assets/bootstrap/js/bootstrap.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/bootstrap/js/bootstrap.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:15	830/830	---M--	200	added ('OK')	application/javascript	etag:%2233e-5cd4fb938a1dd%22	http://meeyer.veracruz.tecnm.mx/assets/facebook-plugin/facebook-script.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/facebook-plugin/facebook-script.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:20	25569/25569	---M--	200	added ('OK')	application/javascript	etag:%2263e1-5cd4fb969d395%22	http://meeyer.veracruz.tecnm.mx/assets/smoothscroll/smooth-scroll.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/smoothscroll/smooth-scroll.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:23	18913/18913	---M--	200	added ('OK')	application/javascript	etag:%2249e1-5cd4fba84ad8f%22	http://meeyer.veracruz.tecnm.mx/assets/dropdown/js/nav-dropdown.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/dropdown/js/nav-dropdown.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:24	3507/3507	---M--	200	added ('OK')	application/javascript	etag:%22db3-5cd4fba84ad8f%22	http://meeyer.veracruz.tecnm.mx/assets/dropdown/js/navbar-dropdown.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/dropdown/js/navbar-dropdown.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:29	23217/23217	---M--	200	added ('OK')	application/javascript	etag:%225ab1-5cd4fb9e7ae40%22	http://meeyer.veracruz.tecnm.mx/assets/tether/tether.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/tether/tether.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:32	15471/15471	---M--	200	added ('OK')	application/javascript	etag:%223c6f-5cd4fb9510fc1%22	http://meeyer.veracruz.tecnm.mx/assets/parallax/jarallax.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/parallax/jarallax.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:33	3736/3736	---M--	200	added ('OK')	application/javascript	etag:%22e98-5cd4fba10a682%22	http://meeyer.veracruz.tecnm.mx/assets/viewportchecker/jquery.viewportchecker.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/viewportchecker/jquery.viewportchecker.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:36	20412/20412	---M--	200	added ('OK')	application/javascript	etag:%224fbc-5cd4fba10aa6a%22	http://meeyer.veracruz.tecnm.mx/assets/touchswipe/jquery.touch-swipe.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/touchswipe/jquery.touch-swipe.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:45	50611/50611	---M--	200	added ('OK')	application/javascript	etag:%22c5b3-5cd4fb97ccef2%22	http://meeyer.veracruz.tecnm.mx/assets/social-feed-plugin/codebird.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/social-feed-plugin/codebird.min.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:50	31885/31885	---M--	200	added ('OK')	application/javascript	etag:%227c8d-5cd4fb99cfd34%22	http://meeyer.veracruz.tecnm.mx/assets/social-feed-plugin/moment.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/social-feed-plugin/moment.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:51	1281/1281	---M--	200	added ('OK')	application/javascript	etag:%22501-5cd4fb985a4a8%22	http://meeyer.veracruz.tecnm.mx/assets/social-feed-plugin/en-gb.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/social-feed-plugin/en-gb.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:52	3319/3319	---M--	200	added ('OK')	application/javascript	etag:%22cf7-5cd4fb97cb782%22	http://meeyer.veracruz.tecnm.mx/assets/social-feed-plugin/doT.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/social-feed-plugin/doT.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:54	15266/15266	---M--	200	added ('OK')	application/javascript	etag:%223ba2-5cd4fb991b67e%22	http://meeyer.veracruz.tecnm.mx/assets/social-feed-plugin/jquery.socialfeed.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/social-feed-plugin/jquery.socialfeed.js	(from http://meeyer.veracruz.tecnm.mx/)
23:41:55	2655/2655	---M--	200	added ('OK')	application/javascript	etag:%22a5f-5cd4fb991aeae%22	http://meeyer.veracruz.tecnm.mx/assets/social-feed-plugin/main.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/social-feed-plugin/main.js	(from http://meeyer.veracruz.tecnm.mx/)
23:42:03	49077/49077	---M--	200	added ('OK')	application/javascript	etag:%22bfb5-5cd4fbaefa836%22	http://meeyer.veracruz.tecnm.mx/assets/theme/js/script.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/theme/js/script.js	(from http://meeyer.veracruz.tecnm.mx/)
23:42:10	451107/451107	---M--	200	added ('OK')	application/javascript	etag:%226e223-5cd4fc3f8edf8%22	http://meeyer.veracruz.tecnm.mx/js/reordenamiento/jquery-ui.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/js/reordenamiento/jquery-ui.js	(from http://meeyer.veracruz.tecnm.mx/)
23:42:10	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:18%20GMT	http://meeyer.veracruz.tecnm.mx/js/ingresos/jquery.dataTables.min.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/js/ingresos/jquery.dataTables.min.7a.delayed	(from http://meeyer.veracruz.tecnm.mx/)
23:42:10	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:18%20GMT	http://meeyer.veracruz.tecnm.mx/js/ingresos/funciones.js?key=1301658953	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/js/ingresos/funciones.7be30e.delayed	(from http://meeyer.veracruz.tecnm.mx/)
23:42:11	1433/1433	---M--	200	added ('OK')	application/javascript	etag:%22599-5cd4fc30a7f0e%22	http://meeyer.veracruz.tecnm.mx/js/bootnavbar.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/js/bootnavbar.js	(from http://meeyer.veracruz.tecnm.mx/)
23:42:16	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:23%20GMT	http://meeyer.veracruz.tecnm.mx/assets/web/assets/mobirise-icons/mobirise-icons.eot?spat4u	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/web/assets/mobirise-icons/mobirise-icons.7d0e1c.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/web/assets/mobirise-icons/mobirise-icons.css)
23:42:16	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:24%20GMT	http://meeyer.veracruz.tecnm.mx/assets/web/assets/mobirise-icons/mobirise-icons.ttf?spat4u	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/web/assets/mobirise-icons/mobirise-icons.7e0e1c.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/web/assets/mobirise-icons/mobirise-icons.css)
23:42:16	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:24%20GMT	http://meeyer.veracruz.tecnm.mx/assets/web/assets/mobirise-icons/mobirise-icons.woff?spat4u	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/web/assets/mobirise-icons/mobirise-icons.7f0e1c.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/web/assets/mobirise-icons/mobirise-icons.css)
23:42:17	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:24%20GMT	http://meeyer.veracruz.tecnm.mx/assets/web/assets/mobirise-icons/mobirise-icons.svg?spat4u	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/web/assets/mobirise-icons/mobirise-icons.800e1c.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/web/assets/mobirise-icons/mobirise-icons.css)
23:42:18	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:26%20GMT	http://meeyer.veracruz.tecnm.mx/assets/socicon/fonts/socicon.eot	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/socicon/fonts/socicon.81.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/socicon/css/styles.css)
23:42:18	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:26%20GMT	http://meeyer.veracruz.tecnm.mx/assets/socicon/fonts/socicon.eot?	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/socicon/fonts/socicon.82d41d.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/socicon/css/styles.css)
23:42:18	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:26%20GMT	http://meeyer.veracruz.tecnm.mx/assets/socicon/fonts/socicon.woff	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/socicon/fonts/socicon.83.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/socicon/css/styles.css)
23:42:19	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:26%20GMT	http://meeyer.veracruz.tecnm.mx/assets/socicon/fonts/socicon.ttf	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/socicon/fonts/socicon.84.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/socicon/css/styles.css)
23:42:19	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:27%20GMT	http://meeyer.veracruz.tecnm.mx/assets/socicon/fonts/socicon.svg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/socicon/fonts/socicon.85.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/socicon/css/styles.css)
23:42:19	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:27%20GMT	http://meeyer.veracruz.tecnm.mx/img/iconos/ico/fonts/icomoon.eot?5z27yb	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/img/iconos/ico/fonts/icomoon.862d56.delayed	(from http://meeyer.veracruz.tecnm.mx/img/iconos/ico/style.css)
23:42:20	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:27%20GMT	http://meeyer.veracruz.tecnm.mx/img/iconos/ico/fonts/icomoon.ttf?5z27yb	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/img/iconos/ico/fonts/icomoon.872d56.delayed	(from http://meeyer.veracruz.tecnm.mx/img/iconos/ico/style.css)
23:42:20	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:28%20GMT	http://meeyer.veracruz.tecnm.mx/img/iconos/ico/fonts/icomoon.woff?5z27yb	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/img/iconos/ico/fonts/icomoon.882d56.delayed	(from http://meeyer.veracruz.tecnm.mx/img/iconos/ico/style.css)
23:42:20	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:28%20GMT	http://meeyer.veracruz.tecnm.mx/img/iconos/ico/fonts/icomoon.svg?5z27yb	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/img/iconos/ico/fonts/icomoon.892d56.delayed	(from http://meeyer.veracruz.tecnm.mx/img/iconos/ico/style.css)
23:42:21	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:28%20GMT	http://meeyer.veracruz.tecnm.mx/assets/img/bg-patrones/bkg-04.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/img/bg-patrones/bkg-04.8a.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/styles/estilo-compresion.min.css)
23:42:21	88955/88955	---M--	200	added ('OK')	application/javascript	etag:%2215b7b-5cd4fc389ad92%22	http://meeyer.veracruz.tecnm.mx/js/noticarrusel/slick.js	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/js/noticarrusel/slick.js	(from http://meeyer.veracruz.tecnm.mx/)
23:42:21	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:29%20GMT	http://meeyer.veracruz.tecnm.mx/assets/img/bg-patrones/bkg-02.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/img/bg-patrones/bkg-02.8b.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/styles/estilo-compresion.min.css)
23:42:21	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:29%20GMT	http://meeyer.veracruz.tecnm.mx/assets/img/bg-patrones/bkg-03.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/img/bg-patrones/bkg-03.8c.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/styles/estilo-compresion.min.css)
23:42:22	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:29%20GMT	http://meeyer.veracruz.tecnm.mx/assets/img/bg-patrones/bkg-01.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/img/bg-patrones/bkg-01.8d.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/styles/estilo-compresion.min.css)
23:42:22	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:30%20GMT	http://meeyer.veracruz.tecnm.mx/assets/img/objetivo.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/img/objetivo.8e.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/styles/estilo-compresion.min.css)
23:42:36	499/499	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Apr%202022%2019:40:52%20GMT	https://cdn0.iconfinder.com/data/icons/slim-square-icons-basics/100/basics-19-32.png	C:/Users/carli/Desktop/Energias/cdn0.iconfinder.com/data/icons/slim-square-icons-basics/100/675703.png	(from http://meeyer.veracruz.tecnm.mx/assets/styles/estilo-compresion.min.css)
23:42:36	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:44%20GMT	http://meeyer.veracruz.tecnm.mx/assets/images/dg-960x638.jpg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/images/dg-960x638.90.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/mobirise/css/mbr-additional.css)
23:42:37	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:44%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/css/owl.video.play.png	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/css/owl.video.play.91.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/owl.carousel.min.css)
23:42:37	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:45%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/img/loading.gif	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/img/loading.92.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/bootstrap-image-gallery.min.css)
23:42:37	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:45%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/img/error.png	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/img/error.93.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/bootstrap-image-gallery.min.css)
23:42:38	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:45%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/img/play-pause.png	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/img/play-pause.94.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/bootstrap-image-gallery.min.css)
23:42:38	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:46%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/img/error.svg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/img/error.95.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/bootstrap-image-gallery.min.css)
23:42:38	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:46%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/img/play-pause.svg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/img/play-pause.96.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/bootstrap-image-gallery.min.css)
23:42:39	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:46%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/img/video-play.png	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/img/video-play.97.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/bootstrap-image-gallery.min.css)
23:42:39	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20May%202022%2004:44:46%20GMT	http://meeyer.veracruz.tecnm.mx/assets/files/main/img/video-play.svg	C:/Users/carli/Desktop/Energias/meeyer.veracruz.tecnm.mx/assets/files/main/img/video-play.98.delayed	(from http://meeyer.veracruz.tecnm.mx/assets/files/main/css/bootstrap-image-gallery.min.css)
